source_url,property_propertyId,property_localityName,property_localityId,detail_propertyType,detail_coveredArea,detail_bedrooms,detail_bathrooms,detail_furnished,detail_floorNumber,detail_totalFloorNumber,detail_ageofcons,detail_premiumProperty,detail_numberOfBalconied,detail_projectName,detail_propertyTypeCode,detail_carpetArea,detail_completionScore,detail_listingTypeDesc,detail_maintenanceCharges,detail_exactSaleRentPrice,detail_latitude,detail_longitude,detail_coveredAreaSqft,detail_carpetAreaSqft,prop_minPrice,prop_maxPrice,prop_hiddenPrice,detail_facing,detail_amenityMap_12201,detail_amenityMap_12202,detail_amenityMap_12204,detail_amenityMap_12205,detail_amenityMap_12206,detail_amenityMap_12208,detail_amenityMap_12209,detail_developerName,detail_additionalRooms,detail_amenitiesFacing,detail_tenantDescription,detail_waterStatus,detail_electricityStatus,detail_carParking,detail_noOfLifts,detail_bookingAmountExact,detail_priceBreakUp_brokeragePerOrDays,detail_priceBreakUp_securityDeposit,detail_amenityMap_12211,detail_amenityMap_12213,detail_amenityMap_12217,detail_amenityMap_12223,detail_amenityMap_12224,detail_amenityMap_12229,detail_amenityMap_12230,detail_amenityMap_12583,detail_amenityMap_1404117,detail_amenityMap_1404118,detail_amenityMap_1404123,detail_amenityMap_1404149,detail_amenityMap_1404155,detail_amenityExternalMap_12201,detail_amenityExternalMap_12202,detail_amenityExternalMap_12204,detail_amenityExternalMap_12205,detail_amenityExternalMap_12206,detail_amenityExternalMap_12208,detail_amenityExternalMap_12209,detail_amenityExternalMap_12211,detail_amenityExternalMap_12213,detail_amenityExternalMap_12217,detail_amenityExternalMap_12223,detail_amenityExternalMap_12224,detail_amenityExternalMap_12229,detail_amenityExternalMap_12230,detail_amenityExternalMap_12583,detail_amenityExternalMap_1404117,detail_amenityExternalMap_1404118,detail_amenityExternalMap_1404123,detail_amenityExternalMap_1404149,detail_amenityExternalMap_1404155,detail_furnishingDetails_1006121,detail_furnishingDetails_1006122,detail_furnishingDetails_1006123,detail_furnishingDetails_1006124,detail_furnishingDetails_1006125,detail_furnishingDetails_1006126,detail_furnishingDetails_1006127,detail_furnishingDetails_1006128,detail_furnishingDetails_1006129,detail_furnishingDetails_1006130,detail_propertyAmenities_12201,detail_propertyAmenities_12202,detail_propertyAmenities_12205,detail_propertyAmenities_12206,detail_propertyAmenities_12208,detail_propertyAmenities_12209,detail_propertyAmenities_12228,detail_propertyAmenities_12229,detail_carParkingCount,detail_amenityMap_12203,detail_amenityMap_12207,detail_amenityMap_12212,detail_amenityMap_12214,detail_amenityMap_12215,detail_amenityMap_12216,detail_amenityMap_12218,detail_amenityMap_12219,detail_amenityMap_12220,detail_amenityMap_12221,detail_amenityMap_12222,detail_amenityMap_12225,detail_amenityMap_12226,detail_amenityMap_12227,detail_amenityMap_12228,detail_amenityMap_12525,detail_amenityMap_1404105,detail_amenityMap_1404110,detail_amenityMap_1404115,detail_amenityMap_1404124,detail_amenityMap_1404125,detail_amenityMap_1404143,detail_amenityMap_1404150,detail_amenityMap_1404157,detail_amenityExternalMap_12203,detail_amenityExternalMap_12207,detail_amenityExternalMap_12212,detail_amenityExternalMap_12214,detail_amenityExternalMap_12215,detail_amenityExternalMap_12216,detail_amenityExternalMap_12218,detail_amenityExternalMap_12219,detail_amenityExternalMap_12220,detail_amenityExternalMap_12221,detail_amenityExternalMap_12222,detail_amenityExternalMap_12225,detail_amenityExternalMap_12226,detail_amenityExternalMap_12227,detail_amenityExternalMap_12228,detail_amenityExternalMap_12525,detail_amenityExternalMap_1404105,detail_amenityExternalMap_1404110,detail_amenityExternalMap_1404115,detail_amenityExternalMap_1404124,detail_amenityExternalMap_1404125,detail_amenityExternalMap_1404143,detail_amenityExternalMap_1404150,detail_amenityExternalMap_1404157,detail_propertyAmenities_12203,detail_propertyAmenities_12204,detail_propertyAmenities_12207,detail_propertyAmenities_12212,detail_propertyAmenities_12213,detail_propertyAmenities_12214,detail_propertyAmenities_12215,detail_propertyAmenities_12217,detail_propertyAmenities_12218,detail_propertyAmenities_12219,detail_propertyAmenities_12220,detail_propertyAmenities_12221,detail_propertyAmenities_12222,detail_propertyAmenities_12223,detail_propertyAmenities_12224,detail_propertyAmenities_12225,detail_propertyAmenities_12226,detail_propertyAmenities_12227,detail_propertyAmenities_12230,detail_studyRoom,detail_amenityMap_1404114,detail_amenityMap_1404121,detail_amenityMap_1404122,detail_amenityMap_1404126,detail_amenityMap_1404131,detail_amenityExternalMap_1404114,detail_amenityExternalMap_1404121,detail_amenityExternalMap_1404122,detail_amenityExternalMap_1404126,detail_amenityExternalMap_1404131
https://www.magicbricks.com/propertyDetails/2-BHK-950-Sq-ft-Multistorey-Apartment-FOR-Rent-Fathenagar-in-Hyderabad&id=4d423432333434363631,42344661,Fatehnagar,78994,Multistorey Apartment,950,2,2,Unfurnished,2,3,New Construction,FALSE,2,,10002,900,47,Standard Listing,700,9000,17.457168579101562,78.45216369628906,9,10,9000,9500,"9,000",East,,,,,,,,,,,Bachelors,,,,,18000,,"18,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/4-BHK-6333-Sq-ft-Multistorey-Apartment-FOR-Rent-Kokapet-in-Hyderabad&id=4d423830363333333439,80633349,Kokapet,87659,Multistorey Apartment,6333,4,5,Semi-Furnished,29,29,Less than 5 years,TRUE,2,Sonthalia Fortune Sky Villas,10002,6333,80,Premium,"18,999",350000,17.3969314,78.335221,55,55,,,,East,Power Back Up,Lift,,,Gymnasium,Reserved Parking,Security,,Puja Room,"Garden/Park, Main Road",,24 Hours Available,No/Rare Powercut,2 Covered,2,1100000,,"11,00,000",,,,,,,,,,,,Half basketball court,,Power Back Up,Lift,,,Gymnasium,Reserved Parking,Security,,,,,,,,,,,,Half basketball court,,,,,,,,,,,,Power Back Up,Lift,,Gymnasium,Reserved Parking,Security,Piped Gas,,2,Rain Water Harvesting,,,,,,,Waste Disposal,,,,,,,Piped Gas,,,,,,,Fire Fighting Equipment,Cricket net practice,,Rain Water Harvesting,,,,,,,Waste Disposal,,,,,,,Piped Gas,,,,,,,Fire Fighting Equipment,Cricket net practice,,,,,,,,,,,,,,,,,,,,,,Event Space & Amphitheatre,,,,Cycling & Jogging Track,Event Space & Amphitheatre,,,,Cycling & Jogging Track
https://www.magicbricks.com/propertyDetails/400-Sq-ft-Studio-Apartment-FOR-Rent-Banjara-Hills-in-Hyderabad&id=4d423435393437393633,45947963,Banjara Hills,78960,Studio Apartment,400,,1,Unfurnished,3,5,Less than 5 years,TRUE,1,,10022,400,66,Prime Listings,,13500,17.415895462036133,78.43576049804688,34,34,,,,,,,,,,,,,,,,,,,,25000,,"25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lift,,,,Security,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rain Water Harvesting,,,,,,,Intercom Facility,,Waste Disposal,,,,RO Water System,,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/2-BHK-1275-Sq-ft-Multistorey-Apartment-FOR-Rent-Nanakram-Guda-in-Hyderabad&id=4d423830373534343833,80754483,Nanakaramguda,127551,Multistorey Apartment,1275,2,2,Semi-Furnished,24,26,Less than 5 years,TRUE,1,My Home Krishe,10002,,68,Premium,"4,000",50000,17.4138865,78.3412741,39,,,,,East,Power Back Up,Lift,Club House,Swimming Pool,Gymnasium,Reserved Parking,Security,My Home Group,Puja Room,Pool,Bachelors,24 Hours Available,No/Rare Powercut,1 Covered,3,100000,30 days,"1,00,000",,Vaastu Compliant,Intercom Facility,RO Water System,Banquet Hall,Jogging and Strolling Track,Outdoor Tennis Courts,,Indoor Games Room,Indoor Squash & Badminton Courts,,Half basketball court,,Power Back Up,Lift,Club House,Swimming Pool,Gymnasium,Reserved Parking,Security,,Vaastu Compliant,Intercom Facility,RO Water System,Banquet Hall,Jogging and Strolling Track,Outdoor Tennis Courts,,Indoor Games Room,Indoor Squash & Badminton Courts,,Half basketball court,,,,,,,,,,,,Power Back Up,Lift,Swimming Pool,Gymnasium,Reserved Parking,Security,Piped Gas,Jogging and Strolling Track,1,Rain Water Harvesting,Park,Private Terrace/Garden,Service/Goods Lift,Air Conditioned,,Maintenance Staff,Waste Disposal,Laundry Service,Internet/Wi-Fi Connectivity,DTH Television Facility,Bar/Lounge,Cafeteria/Food Court,Conference Room,Piped Gas,,,Bank & ATM,,,,,,,Rain Water Harvesting,Park,Private Terrace/Garden,Service/Goods Lift,Air Conditioned,,Maintenance Staff,Waste Disposal,Laundry Service,Internet/Wi-Fi Connectivity,DTH Television Facility,Bar/Lounge,Cafeteria/Food Court,Conference Room,Piped Gas,,,Bank & ATM,,,,,,,Rain Water Harvesting,Club House,Park,Private Terrace/Garden,Vaastu Compliant,Service/Goods Lift,Air Conditioned,Intercom Facility,Maintenance Staff,Waste Disposal,Laundry Service,Internet/Wi-Fi Connectivity,DTH Television Facility,RO Water System,Banquet Hall,Bar/Lounge,Cafeteria/Food Court,Conference Room,Outdoor Tennis Courts,,,,,Outdoor Tennis Courts,,,,,Outdoor Tennis Courts,
https://www.magicbricks.com/propertyDetails/4-BHK-5255-Sq-ft-Villa-FOR-Rent-Tellapur-in-Hyderabad&id=4d423739333139323037,79319207,Tellapur,84931,Villa,5255,4,6,Semi-Furnished,,3,New Construction,TRUE,1,Hallmark Imperia,10017,5255,80,Premium,"15,000",150000,17.449577,78.288202,29,29,,,,East,,,Club House,,,,Security,Hallmark Infracon,"Puja Room, Study, Store, Servant Room",Pool,,24 Hours Available,No/Rare Powercut,3 Covered,,400000,,"4,00,000",,,,,,Jogging and Strolling Track,Outdoor Tennis Courts,,,,,,,,,Club House,,,,Security,,,,,,Jogging and Strolling Track,Outdoor Tennis Courts,,,,,,,,,,,,,,,,,,,,,,Security,,Jogging and Strolling Track,3,,,,,,Visitor Parking,,,,,,,,,,,,,,,,,,,,,,,,Visitor Parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/3-BHK-3300-Sq-ft-Multistorey-Apartment-FOR-Rent-Gachibowli-in-Hyderabad&id=4d423435373437343333,45747433,Gachibowli,78997,Multistorey Apartment,3300,3,4,Furnished,13,14,5 to 10 years,FALSE,3,Jayabheri Orange County,10002,,95,Standard Listing,"16,500",110000,17.421424,78.340859,33,,101000,110000,1 Lac,West,Power Back Up,Lift,Club House,Swimming Pool,Gymnasium,Reserved Parking,Security,Jayabheri Properties Pvt Ltd,"Store, Servant Room",Main Road,,24 Hours Available,No/Rare Powercut,3 Covered,4,400000,,"4,00,000",,Vaastu Compliant,Intercom Facility,,,,,,Indoor Games Room,Indoor Squash & Badminton Courts,,,,Power Back Up,Lift,Club House,Swimming Pool,Gymnasium,Reserved Parking,Security,,Vaastu Compliant,Intercom Facility,,,,,,Indoor Games Room,Indoor Squash & Badminton Courts,,,,,,,,,,,,,,Power Back Up,Lift,Swimming Pool,Gymnasium,Reserved Parking,Security,Piped Gas,Jogging and Strolling Track,3,Rain Water Harvesting,,,,,,,,,Internet/Wi-Fi Connectivity,,,Cafeteria/Food Court,,Piped Gas,,,,,,Multipurpose Courts,Fire Fighting Equipment,,,Rain Water Harvesting,,,,,,,,,Internet/Wi-Fi Connectivity,,,Cafeteria/Food Court,,Piped Gas,,,,,,Multipurpose Courts,Fire Fighting Equipment,,,,,,,,,,,,,,,,,,,,,,,,Kids Play Area,,,,,Kids Play Area,,,
https://www.magicbricks.com/propertyDetails/3-BHK-1200-Sq-ft-Villa-FOR-Rent-Suraram-Village-in-Hyderabad&id=4d423830333337303131,80337011,Suraram Village,99726,Villa,1200,3,4,Semi-Furnished,,2,5 to 10 years,FALSE,1,,10017,1050,100,Standard,500,30000,17.5434556,78.422839,25,29,28200,30000,"28,200",East,,,,,,,,,"Study, Store",Main Road,,24 Hours Available,No/Rare Powercut,60 Covered,,60000,,"60,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 Wardrobe,,,,,,,,Power Back Up,,,,Reserved Parking,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/2-BHK-800-Sq-ft-Residential-House-FOR-Rent-Rodamestri-Nagar-in-Hyderabad&id=4d423830353331353535,80531555,Rodamestri Nagar,108921,Residential House,800,2,2,Unfurnished,1,2,,FALSE,,,10001,,0,Standard,,10000,17.51620092,78.43046509,12,,10000,11000,"10,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/2-BHK-1000-Sq-ft-Multistorey-Apartment-FOR-Rent-Nacharam-in-Hyderabad&id=4d423739383534393133,79854913,Nacharam,84473,Multistorey Apartment,1000,2,2,Semi-Furnished,1,5,5 to 10 years,FALSE,2,Vijaya Sree Towers,10002,,91,Standard,"1,500",12000,17.42975837,78.55410954,12,,12000,13000,"12,000",North - West,,,,,,,,,Store,Not Available ,Family,24 Hours Available,No/Rare Powercut,,1,24000,,"24,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 Wardrobe,,,,,,,,,Lift,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/3-BHK-1773-Sq-ft-Multistorey-Apartment-FOR-Rent-Camelot-Layout-in-Hyderabad&id=4d423732343539373931,72459791,Camelot Layout,99796,Multistorey Apartment,1773,3,3,Furnished,4,12,New Construction,FALSE,4,Lakshmi Cadillac,10002,1418,91,Standard,"7,200",60000,17.46613879,78.35740874,34,42,56500,60000,"56,500",West,,,Club House,,,,Security,Lakshmi Infra,,Main Road,Bachelors,24 Hours Available,No/Rare Powercut,2 Covered,4,120000,,"1,20,000",,,,,,,,,,,,,,,,Club House,,,,Security,,,,,,,,,,,,,,3 AC,3 Bed,4 Wardrobe,,,,,,,,Power Back Up,Lift,Swimming Pool,Gymnasium,Reserved Parking,Security,Piped Gas,Jogging and Strolling Track,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/3-BHK-1900-Sq-ft-Multistorey-Apartment-FOR-Rent-in-Hyderabad&id=4d423739383935343031,79895401,,,Multistorey Apartment,1900,3,2,Semi-Furnished,1,5,Less than 5 years,FALSE,1,,10002,1700,73,Prime Listings,"5,500",65000,,,34,38,,,,West,,,,,,,,,Puja Room,"Garden/Park, Main Road",Bachelors,,,,,130000,20 days,"1,30,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Power Back Up,Lift,,,Reserved Parking,Security,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rain Water Harvesting,,,,Vaastu Compliant,,Air Conditioned,Intercom Facility,Maintenance Staff,Waste Disposal,,Internet/Wi-Fi Connectivity,,RO Water System,,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/4-BHK-3050-Sq-ft-Villa-FOR-Rent-Kokapet-in-Hyderabad&id=4d423830353332373139,80532719,Kokapet,87659,Villa,3050,4,4,Semi-Furnished,,2,10 to 15 years,TRUE,2,Babukhan Lakefront,10017,3050,100,Premium,"10,000",130000,17.40130218,78.33074405,43,43,,,,East,Power Back Up,Lift,Club House,Swimming Pool,Gymnasium,Reserved Parking,Security,Babukhan Properties,"Puja Room, Study","Pool, Garden/Park, Main Road",,24 Hours Available,No/Rare Powercut,2 Covered,,390000,30 days,"3,90,000",Water Storage,Vaastu Compliant,Intercom Facility,,,Jogging and Strolling Track,,,Indoor Games Room,Indoor Squash & Badminton Courts,,,,Power Back Up,Lift,Club House,Swimming Pool,Gymnasium,Reserved Parking,Security,Water Storage,Vaastu Compliant,Intercom Facility,,,Jogging and Strolling Track,,,Indoor Games Room,Indoor Squash & Badminton Courts,,,,,,,,,,,,,,Power Back Up,,Swimming Pool,Gymnasium,Reserved Parking,Security,Piped Gas,Jogging and Strolling Track,2,Rain Water Harvesting,Park,Private Terrace/Garden,,,Visitor Parking,Maintenance Staff,Waste Disposal,Laundry Service,,,,,,Piped Gas,,,,Flower Gardens,,Multipurpose Courts,Fire Fighting Equipment,,,Rain Water Harvesting,Park,Private Terrace/Garden,,,Visitor Parking,Maintenance Staff,Waste Disposal,Laundry Service,,,,,,Piped Gas,,,,Flower Gardens,,Multipurpose Courts,Fire Fighting Equipment,,,,,,,,,,,,,,,,,,,,,,Y,Event Space & Amphitheatre,Kids Play Area,,Outdoor Tennis Courts,Cycling & Jogging Track,Event Space & Amphitheatre,Kids Play Area,,Outdoor Tennis Courts,Cycling & Jogging Track
https://www.magicbricks.com/propertyDetails/2-BHK-500-Sq-ft-Penthouse-FOR-Rent-Nanal-nagar-in-Hyderabad&id=4d423739363730393137,79670917,Nanal Nagar Mehdipatnam,85799,Penthouse,,2,1,Semi-Furnished,1,2,Less than 5 years,FALSE,,,10021,500,52,Standard,500,13000,17.3945355,78.4286836,"92,23,37,20,36,85,47,70,000",26,13000,13900,"13,000",,,,,,,,,,,"Garden/Park, Main Road",,,,,,13000,,"13,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/10-BHK-2700-Sq-ft-Multistorey-Apartment-FOR-Rent-P-Janardhan-Reddy-Nagar-in-Hyderabad&id=4d423738323832343339,78282439,P Janardhan Reddy Nagar,99783,Multistorey Apartment,2700,10,10,Semi-Furnished,1,2,New Construction,FALSE,1,,10002,2500,40,Standard,,140000,17.4410245,78.36721,52,56,127000,140000,1.3 Lac,,,,,,,,,,,,,,,,,280000,,"2,80,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/3-BHK-1825-Sq-ft-Multistorey-Apartment-FOR-Rent-Nallagandla-in-Hyderabad&id=4d423830343733363639,80473669,Nallagandla,130781,Multistorey Apartment,1825,3,3,Semi-Furnished,6,26,New Construction,TRUE,2,Aparna Sarovar Zicon,10002,1212,100,Premium,,70000,17.46512002,78.31325196,38,58,,,,East,Power Back Up,Lift,Club House,Swimming Pool,Gymnasium,Reserved Parking,Security,Aparna Constructions and Estates Pvt. Ltd.,None of these,Garden/Park,Family,24 Hours Available,No/Rare Powercut,2 Covered,4,140000,30 days,"1,40,000",,,Intercom Facility,,,Jogging and Strolling Track,,,Indoor Games Room,Indoor Squash & Badminton Courts,Library And Business Centre,Half basketball court,Badminton court,Power Back Up,Lift,Club House,Swimming Pool,Gymnasium,Reserved Parking,Security,,,Intercom Facility,,,Jogging and Strolling Track,,,Indoor Games Room,Indoor Squash & Badminton Courts,Library And Business Centre,Half basketball court,Badminton court,4 AC,,3 Wardrobe,,,,,, Gas Connection,,Power Back Up,Lift,Swimming Pool,Gymnasium,Reserved Parking,Security,Piped Gas,Jogging and Strolling Track,2,,,,,,,,Waste Disposal,,Internet/Wi-Fi Connectivity,,,,,Piped Gas,,,,,,,,Cricket net practice,,,,,,,,,Waste Disposal,,Internet/Wi-Fi Connectivity,,,,,Piped Gas,,,,,,,,Cricket net practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/2-BHK-1100-Sq-ft-Multistorey-Apartment-FOR-Rent-Malakpet-in-Hyderabad&id=4d423438303237383135,48027815,Malakpet,84908,Multistorey Apartment,1100,2,2,Semi-Furnished,4,5,5 to 10 years,FALSE,1,,10002,1000,80,Standard Listing,"1,000",10000,17.37226676940918,78.48979187011719,9,10,9000,10000,"9,000",North - East,,,,,,,,,Study,Main Road,,24 Hours Available,No/Rare Powercut,1 Open,1,24000,,"24,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lift,,,,Security,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/5-BHK-6000-Sq-ft-Multistorey-Apartment-FOR-Rent-Jubilee-Hills-in-Hyderabad&id=4d423736363534363837,76654687,Jubilee Hills,79019,Multistorey Apartment,6000,5,5,Semi-Furnished,,4,Less than 5 years,TRUE,4,,10002,6000,100,Premium,"12,000",210000,17.4322747,78.4097715,35,35,,,,West,,,,,,,,,"Puja Room, Servant Room",Pool,Bachelors,24 Hours Available,No/Rare Powercut,2 Covered,1,300000,25 days,"3,00,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lift,,,Reserved Parking,Security,,Jogging and Strolling Track,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Air Conditioned,,,,Laundry Service,,,,Banquet Hall,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/3-BHK-1800-Sq-ft-Multistorey-Apartment-FOR-Rent-Gachibowli-in-Hyderabad&id=4d423739303132303835,79012085,Gachibowli,78997,Multistorey Apartment,,3,3,Furnished,2,4,5 to 10 years,FALSE,2,,10002,1800,31,Standard,"5,000",80000,17.443563,78.3397746,"92,23,37,20,36,85,47,70,000",44,72000,80000,"72,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/4-BHK-4761-Sq-ft-Multistorey-Apartment-FOR-Rent-Hitech-City-in-Hyderabad&id=4d423734383830333633,74880363,Hitech City,84126,Multistorey Apartment,4761,4,4,Semi-Furnished,5,20,5 to 10 years,TRUE,3,Lodha Bellezza,10002,,95,Certified Listing,"23,805",160000,17.474914,78.393383,34,,,,,East,Power Back Up,Lift,Club House,Swimming Pool,Gymnasium,Reserved Parking,Security,Lodha Developers Limited,Puja Room,Main Road,,24 Hours Available,No/Rare Powercut,3 Covered,2,320000,15 days,"3,20,000",Water Storage,Vaastu Compliant,Intercom Facility,RO Water System,Banquet Hall,Jogging and Strolling Track,Outdoor Tennis Courts,,Indoor Games Room,Indoor Squash & Badminton Courts,,Half basketball court,,Power Back Up,Lift,Club House,Swimming Pool,Gymnasium,Reserved Parking,Security,Water Storage,Vaastu Compliant,Intercom Facility,RO Water System,Banquet Hall,Jogging and Strolling Track,Outdoor Tennis Courts,,Indoor Games Room,Indoor Squash & Badminton Courts,,Half basketball court,,3 AC,,3 Wardrobe,,,,,,,,Power Back Up,Lift,Swimming Pool,Gymnasium,Reserved Parking,Security,,Jogging and Strolling Track,3,Rain Water Harvesting,Park,Private Terrace/Garden,Service/Goods Lift,Air Conditioned,Visitor Parking,Maintenance Staff,Waste Disposal,Laundry Service,Internet/Wi-Fi Connectivity,DTH Television Facility,Bar/Lounge,Cafeteria/Food Court,Conference Room,Piped Gas,,AEROBICS ROOM,,Flower Gardens,Meditation Area,,Fire Fighting Equipment,,,Rain Water Harvesting,Park,Private Terrace/Garden,Service/Goods Lift,Air Conditioned,Visitor Parking,Maintenance Staff,Waste Disposal,Laundry Service,Internet/Wi-Fi Connectivity,DTH Television Facility,Bar/Lounge,Cafeteria/Food Court,Conference Room,Piped Gas,,AEROBICS ROOM,,Flower Gardens,Meditation Area,,Fire Fighting Equipment,,,,,,,,,,,,,,,,,,,,,,,,,Kids Play Pool With Water Slides,Outdoor Tennis Courts,Cycling & Jogging Track,,,Kids Play Pool With Water Slides,Outdoor Tennis Courts,Cycling & Jogging Track
https://www.magicbricks.com/propertyDetails/4-BHK-6110-Sq-ft-Villa-FOR-Rent-Kondapur-in-Hyderabad&id=4d423739393336363931,79936691,Kondapur,84461,Villa,6110,4,4,Semi-Furnished,,4,Less than 5 years,TRUE,4,Esmeralda Fortune,10017,,93,Premium,"20,000",400000,17.465622,78.352049,65,,,,,East,Power Back Up,Lift,Club House,Swimming Pool,Gymnasium,Reserved Parking,Security,Sri Sreenivasa Constructions,"Puja Room, Servant Room",Garden/Park,,24 Hours Available,No/Rare Powercut,2 Covered,,800000,15 days,"8,00,000",Water Storage,Vaastu Compliant,,RO Water System,Banquet Hall,Jogging and Strolling Track,,,Indoor Games Room,,Library And Business Centre,,,Power Back Up,Lift,Club House,Swimming Pool,Gymnasium,Reserved Parking,Security,Water Storage,Vaastu Compliant,,RO Water System,Banquet Hall,Jogging and Strolling Track,,,Indoor Games Room,,Library And Business Centre,,,4 AC,,4 Wardrobe,,,,,,,,Power Back Up,,Swimming Pool,Gymnasium,Reserved Parking,Security,Piped Gas,Jogging and Strolling Track,2,Rain Water Harvesting,Park,Private Terrace/Garden,Service/Goods Lift,Air Conditioned,Visitor Parking,Maintenance Staff,Waste Disposal,Laundry Service,Internet/Wi-Fi Connectivity,DTH Television Facility,Bar/Lounge,Cafeteria/Food Court,Conference Room,Piped Gas,,AEROBICS ROOM,,Flower Gardens,Meditation Area,Multipurpose Courts,Fire Fighting Equipment,,,Rain Water Harvesting,Park,Private Terrace/Garden,Service/Goods Lift,Air Conditioned,Visitor Parking,Maintenance Staff,Waste Disposal,Laundry Service,Internet/Wi-Fi Connectivity,DTH Television Facility,Bar/Lounge,Cafeteria/Food Court,Conference Room,Piped Gas,,AEROBICS ROOM,,Flower Gardens,Meditation Area,Multipurpose Courts,Fire Fighting Equipment,,,,,,,,,,,,,,,,,,,,,,,Event Space & Amphitheatre,Kids Play Area,,Outdoor Tennis Courts,Cycling & Jogging Track,Event Space & Amphitheatre,Kids Play Area,,Outdoor Tennis Courts,Cycling & Jogging Track
https://www.magicbricks.com/propertyDetails/4-BHK-2475-Sq-ft-Multistorey-Apartment-FOR-Rent-Kukatpally-Housing-Board-Road-in-Hyderabad&id=4d423637393234383731,67924871,Kukatpally Housing Board Road,106310,Multistorey Apartment,2475,4,4,Semi-Furnished,2,11,15 to 20 years,FALSE,3,Malaysian Township Apartments,10002,2100,86,Standard,,60000,17.480937,78.390063,24,29,60000,63500,"60,000",North - East,,,,,,,,,"Puja Room, Store, Study, Servant Room","Main Road, Garden/Park",Bachelors,24 Hours Available,No/Rare Powercut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Power Back Up,Lift,Swimming Pool,Gymnasium,Reserved Parking,Security,,Jogging and Strolling Track,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rain Water Harvesting,Club House,Park,,,Service/Goods Lift,,,Maintenance Staff,Waste Disposal,Laundry Service,,DTH Television Facility,,Banquet Hall,,Cafeteria/Food Court,,Outdoor Tennis Courts,Y,,,,,,,,,,
